User: Eduardo	Fiber: 30/07/26-10h27-Eduardo	Date: quinta-feira, 30 de julho de 2026, 13:24


Time,Capstan speed,Preform feed rate,Temperature,Tension,Preform Pressure,Diameter,Diameter X,Diameter Y
[min],[m/min],[mm/min],[ºC],[g],[mBar],[um],[um],[um]
179.961615,0.316046,0.519158,118.859371,0.020926,3.388524,301.000000,303.000000,301.000000
179.975085,0.341546,0.514062,118.961371,-0.132047,3.184570,295.000000,297.000000,295.000000
179.988623,0.392545,0.519158,118.808371,0.020926,3.388524,290.000000,291.000000,289.000000
180.002003,0.443544,0.514062,118.859371,-0.132047,3.082593,285.000000,286.000000,285.000000
180.020976,0.418045,0.529349,118.910371,-0.285021,3.286547,283.000000,282.000000,283.000000
180.034427,0.443544,0.519158,118.706371,-0.055561,3.388524,284.000000,284.000000,285.000000
180.048043,0.418045,0.514062,118.757371,-0.132047,2.980616,289.000000,288.000000,288.000000
180.061543,0.367046,0.524253,118.859371,-0.437994,3.286547,294.000000,292.000000,293.000000
180.074909,0.443544,0.503870,118.706371,0.097413,2.980616,299.000000,297.000000,298.000000
180.088279,0.341546,0.524253,118.808371,-0.055561,3.184570,301.000000,301.000000,301.000000
180.101795,0.469044,0.503870,118.502371,0.097413,3.286547,307.000000,305.000000,305.000000
180.115265,0.341546,0.524253,118.910371,-0.361507,3.490501,312.000000,310.000000,312.000000
180.128612,0.367046,0.524253,118.910371,-0.208534,3.490501,317.000000,316.000000,317.000000
180.142132,0.367046,0.534445,118.961371,-0.208534,3.082593,322.000000,321.000000,321.000000
180.155348,0.341546,0.534445,119.012371,-0.132047,3.286547,324.000000,324.000000,325.000000
180.168786,0.469044,0.503870,118.757371,-0.055561,3.082593,326.000000,325.000000,327.000000
180.182276,0.443544,0.503870,118.808371,0.173899,2.980616,325.000000,324.000000,326.000000
180.195666,0.392545,0.519158,118.859371,-0.208534,3.490501,326.000000,326.000000,326.000000
180.209084,0.341546,0.529349,118.808371,-0.361507,3.388524,327.000000,327.000000,327.000000
180.222614,0.341546,0.534445,118.961371,-0.361507,3.184570,330.000000,329.000000,330.000000
180.236119,0.392545,0.508966,119.012371,-0.055561,3.184570,332.000000,331.000000,332.000000
180.249530,0.469044,0.503870,118.706371,-0.132047,2.980616,337.000000,336.000000,337.000000
180.263077,0.392545,0.529349,118.808371,-0.208534,3.388524,341.000000,340.000000,340.000000
180.276505,0.418045,0.508966,118.808371,-0.055561,3.184570,343.000000,345.000000,342.000000
180.289916,0.367046,0.519158,118.910371,-0.055561,3.592478,345.000000,347.000000,343.000000
180.303390,0.469044,0.508966,118.757371,-0.208534,3.490501,346.000000,347.000000,343.000000
180.316790,0.418045,0.519158,118.910371,-0.055561,3.388524,347.000000,348.000000,346.000000
180.330251,0.469044,0.514062,118.961371,-0.055561,3.286547,349.000000,349.000000,347.000000
180.343755,0.367046,0.519158,119.165372,-0.361507,3.490501,351.000000,351.000000,350.000000
180.357199,0.418045,0.508966,119.063371,-0.208534,3.490501,353.000000,353.000000,352.000000
