User: Eduardo	Fiber: 17/07/26-09h23-Eduardo	Date: sexta-feira, 17 de julho de 2026, 12:18


Time,Capstan speed,Preform feed rate,Temperature,Tension,Preform Pressure,Diameter,Diameter X,Diameter Y
[min],[m/min],[mm/min],[ºC],[g],[mBar],[um],[um],[um]
177.989866,0.749539,0.508966,119.216372,0.097413,0.533167,364.000000,363.000000,363.000000
178.003276,0.775039,0.493678,119.216372,0.020926,0.533167,367.000000,365.000000,367.000000
178.016691,0.800539,0.514062,119.369372,-0.055561,0.737121,371.000000,368.000000,372.000000
178.030216,0.647541,0.524253,119.471372,-0.361507,0.635144,370.000000,367.000000,372.000000
178.043658,0.698540,0.514062,119.624372,-0.055561,0.737121,369.000000,366.000000,373.000000
178.057333,0.647541,0.514062,119.675372,-0.132047,0.737121,368.000000,364.000000,374.000000
178.070944,0.724040,0.524253,119.573372,-0.437994,0.941075,363.000000,359.000000,370.000000
178.084498,0.698540,0.514062,119.675372,-0.132047,0.635144,358.000000,356.000000,364.000000
178.098015,0.724040,0.514062,119.522372,-0.208534,0.839098,358.000000,354.000000,363.000000
178.111628,0.724040,0.514062,119.624372,0.020926,0.329213,358.000000,359.000000,361.000000
178.125087,0.800539,0.498774,119.471372,0.097413,0.635144,351.000000,348.000000,355.000000
178.138555,0.775039,0.498774,119.420372,-0.055561,0.533167,358.000000,352.000000,362.000000
178.152021,0.749539,0.508966,119.573372,-0.132047,0.533167,369.000000,361.000000,374.000000
178.165571,0.749539,0.503870,119.369372,0.173899,0.431190,380.000000,372.000000,384.000000
178.179181,0.647541,0.529349,119.522372,-0.132047,0.839098,392.000000,383.000000,397.000000
178.192701,0.724040,0.503870,119.573372,0.020926,0.431190,400.000000,391.000000,406.000000
178.206270,0.775039,0.498774,119.522372,-0.132047,0.635144,405.000000,397.000000,410.000000
178.219727,0.698540,0.519158,119.624372,-0.132047,0.941075,407.000000,399.000000,415.000000
178.233320,0.673041,0.514062,119.522372,-0.132047,0.737121,402.000000,396.000000,410.000000
178.246863,0.647541,0.519158,119.573372,-0.055561,0.737121,390.000000,389.000000,398.000000
178.260328,0.724040,0.508966,119.471372,0.097413,0.329213,374.000000,374.000000,381.000000
178.273949,0.673041,0.514062,119.369372,-0.208534,0.941075,362.000000,361.000000,368.000000
178.287437,0.775039,0.503870,119.318372,-0.132047,0.533167,352.000000,351.000000,356.000000
178.300911,0.724040,0.503870,119.471372,0.173899,0.329213,342.000000,341.000000,345.000000
178.314573,0.698540,0.508966,119.471372,-0.132047,0.431190,333.000000,331.000000,336.000000
178.328035,0.698540,0.514062,119.471372,-0.055561,0.635144,327.000000,327.000000,331.000000
178.341427,0.647541,0.519158,119.624372,-0.285021,0.941075,323.000000,323.000000,325.000000
178.355101,0.647541,0.529349,119.624372,-0.055561,0.635144,326.000000,324.000000,328.000000
178.368682,0.749539,0.514062,119.573372,-0.132047,0.329213,330.000000,327.000000,332.000000
178.382183,0.698540,0.514062,119.624372,-0.208534,0.431190,329.000000,326.000000,332.000000
178.395740,0.673041,0.514062,119.573372,-0.055561,0.839098,327.000000,325.000000,329.000000
178.409117,0.647541,0.519158,119.675372,-0.208534,0.227236,323.000000,321.000000,326.000000
178.422750,0.698540,0.519158,119.522372,-0.132047,0.227236,323.000000,319.000000,326.000000
178.436289,0.647541,0.508966,119.624372,-0.208534,0.737121,328.000000,323.000000,331.000000
178.449803,0.698540,0.498774,119.624372,0.173899,0.329213,337.000000,333.000000,341.000000
178.463251,0.647541,0.519158,119.675372,-0.285021,0.839098,347.000000,341.000000,350.000000
178.476738,0.647541,0.519158,119.726372,-0.132047,0.533167,358.000000,350.000000,361.000000
178.490271,0.724040,0.519158,119.573372,0.020926,0.635144,365.000000,359.000000,370.000000
178.503756,0.698540,0.493678,119.573372,0.020926,0.533167,373.000000,366.000000,378.000000
178.517208,0.673041,0.519158,119.624372,-0.208534,0.635144,380.000000,373.000000,385.000000
178.530739,0.724040,0.519158,119.573372,-0.285021,1.043052,387.000000,378.000000,392.000000
178.544268,0.775039,0.498774,119.420372,0.020926,0.635144,395.000000,385.000000,401.000000
178.557804,0.698540,0.514062,119.573372,-0.055561,0.329213,396.000000,388.000000,402.000000
178.571277,0.673041,0.508966,119.675372,-0.055561,0.533167,388.000000,382.000000,396.000000
178.584666,0.724040,0.519158,119.573372,-0.132047,0.533167,382.000000,377.000000,389.000000
178.598177,0.647541,0.529349,119.522372,-0.208534,0.839098,377.000000,373.000000,383.000000
178.611584,0.749539,0.514062,119.318372,-0.132047,0.737121,375.000000,371.000000,380.000000
178.625089,0.698540,0.508966,119.522372,0.020926,0.635144,381.000000,373.000000,384.000000
178.638903,0.647541,0.534445,119.675372,-0.132047,0.839098,0.000000,383.000000,0.000000
178.652398,0.724040,0.514062,119.522372,-0.132047,0.533167,0.000000,0.000000,0.000000
178.665936,0.800539,0.508966,119.471372,-0.132047,0.635144,0.000000,0.000000,0.000000
178.679494,0.698540,0.519158,119.573372,0.173899,0.839098,0.000000,0.000000,0.000000
178.693017,0.698540,0.514062,119.573372,0.097413,0.533167,0.000000,0.000000,0.000000
